First_pokemon,Second_pokemon,Winner,First_win
214,766,766,False
720,642,720,True
430,148,430,True
81,267,267,False
442,560,560,False
710,202,710,True
113,18,18,False
627,613,613,False
396,390,396,True
36,445,36,True
785,386,785,True
31,6,31,True
457,337,337,False
457,54,54,False
754,29,29,False
435,503,503,False
760,273,273,False
368,253,368,True
709,507,709,True
131,343,131,True
432,70,432,True
437,229,437,True
20,623,20,True
336,434,336,True
457,77,77,False
703,250,703,True
346,474,474,False
570,135,570,True
186,544,544,False
108,99,108,True
377,522,522,False
512,557,557,False
440,588,588,False
24,799,24,True
759,490,490,False
756,727,727,False
383,509,383,True
257,447,257,True
402,50,50,False
330,665,330,True
418,416,418,True
131,221,131,True
523,418,418,False
367,256,367,True
533,660,533,True
163,524,163,True
557,13,557,True
161,34,161,True
334,339,339,False
695,759,759,False
131,692,131,True
796,234,234,False
750,452,750,True
71,749,749,False
791,448,448,False
525,796,525,True
625,134,134,False
105,473,473,False
476,766,766,False
315,16,16,False
332,318,332,True
381,150,381,True
22,517,22,True
398,561,398,True
464,9,9,False
617,75,75,False
672,315,672,True
123,680,123,True
299,623,623,False
767,37,37,False
795,635,635,False
699,534,699,True
347,465,465,False
346,658,658,False
430,513,513,False
366,189,366,True
572,150,572,True
588,234,234,False
683,165,165,False
40,672,40,True
86,334,334,False
737,480,737,True
659,716,716,False
159,377,159,True
616,680,616,True
766,234,234,False
31,296,31,True
691,442,442,False
374,111,111,False
645,722,722,False
19,330,19,True
444,168,444,True
255,765,255,True
190,411,411,False
467,167,467,True
638,736,736,False
30,133,133,False
345,797,797,False
56,116,56,True
121,397,397,False
554,638,554,True
755,54,755,True
42,492,42,True
503,706,706,False
498,141,498,True
428,662,428,True
139,387,387,False
557,4,557,True
178,45,178,True
194,28,28,False
461,208,461,True
352,522,522,False
501,342,501,True
730,338,338,False
403,99,99,False
534,19,534,True
486,246,246,False
632,44,44,False
159,490,490,False
288,633,633,False
751,393,393,False
691,226,691,True
426,427,427,False
488,83,83,False
446,731,731,False
41,75,75,False
581,122,581,True
346,269,269,False
176,145,145,False
454,469,469,False
220,11,11,False
474,433,474,True
323,604,604,False
362,41,362,True
410,188,188,False
193,225,193,True
496,768,768,False
517,303,303,False
564,585,585,False
386,632,632,False
686,421,421,False
576,20,20,False
772,401,772,True
361,24,24,False
667,369,369,False
1,153,153,False
367,577,367,True
361,686,361,True
16,448,16,True
377,339,339,False
195,719,195,True
269,716,716,False
732,607,732,True
287,699,699,False
519,13,519,True
36,404,36,True
57,371,57,True
6,460,6,True
40,674,674,False
23,366,23,True
501,372,372,False
96,205,96,True
491,196,196,False
184,520,184,True
68,257,257,False
730,141,141,False
156,590,590,False
649,589,589,False
219,438,438,False
93,41,93,True
314,411,314,True
472,483,472,True
185,394,394,False
738,627,738,True
146,359,146,True
81,612,612,False
308,703,703,False
643,565,643,True
481,614,481,True
13,153,153,False
364,723,723,False
250,673,250,True
373,678,373,True
306,38,306,True
188,191,191,False
746,516,516,False
517,316,316,False
443,204,204,False
524,492,524,True
432,610,432,True
224,463,463,False
335,206,206,False
788,348,348,False
529,4,529,True
523,407,523,True
526,643,643,False
453,76,453,True
212,29,212,True
511,205,205,False
335,300,300,False
224,111,111,False
485,201,201,False
151,498,498,False
735,220,735,True
341,405,341,True
692,123,692,True
31,151,31,True
335,406,406,False
539,55,55,False
773,744,773,True
723,142,142,False
344,465,465,False
387,709,709,False
346,201,346,True
773,779,773,True
599,480,599,True
506,203,203,False
469,393,469,True
339,685,685,False
41,317,317,False
139,787,787,False
455,168,168,False
720,306,306,False
362,523,362,True
40,649,649,False
57,404,57,True
73,774,774,False
248,574,574,False
589,49,589,True
58,680,680,False
482,471,482,True
400,88,400,True
399,497,497,False
593,682,682,False
690,262,690,True
64,583,583,False
488,211,211,False
109,676,676,False
165,139,165,True
250,72,72,False
176,317,317,False
243,426,426,False
34,572,572,False
534,79,534,True
212,92,212,True
260,534,534,False
139,465,139,True
338,405,338,True
262,559,559,False
161,771,771,False
694,359,694,True
430,543,430,True
631,147,147,False
587,315,587,True
531,280,531,True
62,755,62,True
104,741,104,True
304,779,304,True
83,353,83,True
341,567,341,True
310,647,647,False
132,76,76,False
313,451,313,True
203,162,162,False
361,446,446,False
759,109,109,False
628,356,628,True
269,494,494,False
379,201,379,True
60,270,270,False
561,659,659,False
378,323,378,True
21,461,21,True
731,494,731,True
769,259,259,False
494,384,494,True
194,719,719,False
690,68,690,True
197,149,197,True
559,704,704,False
298,113,298,True
477,619,477,True
695,483,483,False
534,487,534,True
652,575,652,True
640,165,165,False
153,229,153,True
484,123,484,True
800,731,731,False
45,149,149,False
185,366,366,False
474,510,474,True
53,97,97,False
282,124,124,False
615,166,166,False
369,679,679,False
176,406,406,False
476,422,476,True
231,703,703,False
367,746,367,True
763,291,291,False
535,239,535,True
23,167,23,True
464,131,131,False
106,153,153,False
798,726,726,False
53,557,53,True
447,52,52,False
545,268,545,True
469,662,469,True
473,695,473,True
671,796,671,True
540,182,540,True
157,774,157,True
142,79,142,True
308,580,580,False
40,475,475,False
736,29,736,True
797,44,797,True
41,470,41,True
147,372,147,True
297,316,316,False
713,279,713,True
635,394,394,False
684,9,9,False
345,116,116,False
529,753,529,True
724,639,724,True
253,153,153,False
467,287,467,True
237,735,735,False
174,262,174,True
785,780,785,True
25,5,25,True
461,132,461,True
520,395,520,True
722,780,722,True
596,561,596,True
461,319,319,False
424,660,660,False
60,520,520,False
690,653,690,True
307,47,307,True
664,223,223,False
457,437,437,False
540,445,540,True
564,713,713,False
552,517,552,True
186,678,186,True
372,165,165,False
299,467,467,False
26,659,26,True
658,506,658,True
628,225,628,True
295,628,628,False
228,778,228,True
210,577,577,False
193,308,193,True
624,622,622,False
50,512,50,True
594,626,594,True
683,194,683,True
642,740,740,False
194,687,687,False
375,53,375,True
613,293,613,True
795,515,795,True
391,195,391,True
485,680,680,False
220,619,619,False
748,272,748,True
694,319,694,True
625,519,519,False
493,747,747,False
779,344,344,False
63,371,63,True
412,43,43,False
330,583,583,False
494,86,494,True
533,559,533,True
332,353,332,True
193,135,135,False
133,579,133,True
745,542,745,True
490,460,490,True
553,660,553,True
328,789,789,False
678,334,334,False
583,476,583,True
549,707,549,True
255,625,625,False
513,540,513,True
792,255,792,True
92,364,92,True
513,290,513,True
254,58,58,False
49,307,307,False
608,47,608,True
313,512,313,True
191,234,234,False
628,201,628,True
104,118,104,True
771,81,771,True
580,567,580,True
552,729,552,True
383,328,328,False
584,285,285,False
323,185,185,False
388,100,100,False
103,654,103,True
413,347,413,True
286,344,344,False
266,247,247,False
24,308,24,True
289,105,105,False
174,482,174,True
101,401,101,True
797,139,797,True
26,259,26,True
738,546,546,False
232,523,232,True
31,750,750,False
319,82,319,True
366,177,177,False
601,29,29,False
223,591,223,True
553,346,553,True
18,789,18,True
372,72,72,False
672,765,765,False
651,617,651,True
67,370,67,True
52,190,52,True
783,37,37,False
586,444,444,False
113,166,166,False
201,257,257,False
48,742,48,True
348,243,348,True
357,448,448,False
510,58,58,False
211,317,317,False
639,240,240,False
289,148,148,False
697,148,697,True
615,153,153,False
239,206,206,False
539,109,109,False
116,470,116,True
787,685,787,True
211,404,404,False
248,273,248,True
355,602,602,False
193,472,472,False
669,147,147,False
465,604,465,True
326,550,550,False
251,192,192,False
424,461,424,True
379,685,685,False
367,549,549,False
610,382,610,True
498,119,498,True
52,544,544,False
561,550,550,False
794,31,794,True
565,692,692,False
139,755,139,True
180,338,338,False
258,262,258,True
399,714,714,False
591,486,591,True
557,378,557,True
541,742,541,True
538,5,538,True
155,212,155,True
113,262,262,False
737,59,59,False
37,679,679,False
231,581,581,False
739,541,541,False
240,500,240,True
275,147,147,False
194,427,427,False
513,627,513,True
701,719,701,True
691,134,134,False
253,558,253,True
512,727,512,True
87,397,397,False
554,143,554,True
622,54,622,True
64,403,64,True
19,603,603,False
305,603,603,False
152,686,686,False
341,194,341,True
459,665,665,False
456,766,766,False
547,795,795,False
331,715,715,False
331,245,245,False
414,301,301,False
701,467,467,False
205,576,205,True
699,705,705,False
356,576,576,False
243,196,196,False
184,115,184,True
255,103,103,False
669,392,392,False
158,780,158,True
460,403,403,False
564,284,284,False
146,196,146,True
673,679,679,False
59,714,59,True
176,155,155,False
181,437,181,True
110,253,110,True
640,324,324,False
429,530,429,True
445,569,569,False
740,648,648,False
553,208,553,True
585,512,512,False
387,245,245,False
746,374,746,True
564,610,610,False
448,567,448,True
582,84,84,False
212,74,212,True
711,543,711,True
796,221,796,True
70,637,70,True
547,114,547,True
59,548,59,True
716,208,716,True
238,763,763,False
314,160,314,True
726,14,726,True
450,63,63,False
428,734,428,True
663,578,663,True
432,225,225,False
600,105,600,True
478,302,478,True
397,793,793,False
430,228,430,True
517,485,517,True
432,418,432,True
177,258,177,True
212,169,212,True
237,800,800,False
562,134,134,False
340,254,340,True
26,430,430,False
134,639,134,True
373,780,373,True
264,364,264,True
17,572,572,False
638,585,638,True
751,203,751,True
540,257,540,True
653,134,134,False
669,99,99,False
172,214,172,True
378,420,420,False
376,199,376,True
504,605,504,True
617,135,135,False
313,138,138,False
79,212,212,False
249,684,249,True
641,288,288,False
303,638,638,False
492,553,553,False
694,543,694,True
430,131,430,True
247,791,247,True
744,401,401,False
565,170,565,True
328,393,393,False
791,139,139,False
310,641,310,True
256,85,85,False
582,388,582,True
79,103,103,False
235,767,767,False
742,162,162,False
769,2,2,False
477,743,477,True
724,552,552,False
312,501,501,False
296,378,296,True
746,337,337,False
29,495,495,False
67,532,532,False
55,431,431,False
607,737,737,False
593,221,221,False
474,716,716,False
792,370,792,True
149,461,149,True
338,774,338,True
113,282,282,False
531,114,531,True
224,63,63,False
735,243,735,True
733,439,439,False
397,735,735,False
87,333,333,False
584,697,697,False
277,560,560,False
646,510,646,True
627,563,563,False
225,470,470,False
734,446,446,False
473,650,473,True
642,124,124,False
51,240,240,False
186,39,186,True
399,599,599,False
708,104,104,False
574,1,574,True
720,425,425,False
82,333,333,False
336,449,336,True
582,751,751,False
575,679,679,False
223,211,223,True
345,280,280,False
23,524,23,True
136,23,23,False
496,689,496,True
271,773,773,False
766,184,184,False
214,281,214,True
243,616,616,False
573,100,100,False
575,170,170,False
299,600,600,False
437,53,437,True
140,554,554,False
306,704,704,False
251,306,306,False
346,704,704,False
445,104,104,False
120,603,603,False
153,30,30,False
497,409,409,False
540,515,540,True
760,790,760,True
248,546,248,True
118,305,305,False
458,666,666,False
462,718,718,False
767,491,767,True
427,264,427,True
96,315,315,False
21,449,21,True
6,559,6,True
70,757,757,False
409,206,409,True
495,154,154,False
49,544,544,False
74,59,59,False
584,780,780,False
52,611,611,False
540,380,540,True
391,238,391,True
126,266,126,True
14,175,175,False
340,692,340,True
711,212,212,False
482,603,603,False
64,485,64,True
746,393,393,False
754,551,551,False
694,277,694,True
450,680,680,False
188,541,541,False
705,35,705,True
737,168,737,True
457,486,486,False
138,703,703,False
180,663,663,False
634,317,317,False
337,714,714,False
434,472,472,False
483,470,483,True
147,158,147,True
344,527,344,True
473,341,341,False
186,182,186,True
531,22,531,True
648,282,648,True
797,480,797,True
521,516,516,False
519,358,519,True
730,107,730,True
23,25,23,True
87,270,270,False
789,200,200,False
193,261,261,False
778,25,778,True
96,57,57,False
691,396,691,True
50,482,482,False
340,558,340,True
203,597,203,True
369,602,369,True
592,746,746,False
135,317,317,False
569,681,569,True
558,259,259,False
253,91,91,False
634,657,634,True
7,240,7,True
220,63,63,False
696,250,250,False
97,80,80,False
380,746,380,True
343,308,343,True
403,214,214,False
70,542,70,True
199,491,199,True
96,147,147,False
461,718,718,False
379,209,209,False
582,564,582,True
233,123,233,True
121,485,121,True
745,435,745,True
587,550,550,False
597,662,597,True
427,188,188,False
720,243,720,True
755,245,245,False
428,692,428,True
418,763,418,True
579,154,154,False
515,186,186,False
99,32,32,False
167,307,307,False
729,428,428,False
118,226,118,True
438,59,59,False
405,336,336,False
566,401,401,False
229,798,798,False
799,91,799,True
93,797,797,False
132,185,132,True
85,195,85,True
241,153,153,False
72,688,688,False
258,98,258,True
577,780,780,False
29,471,29,True
225,451,451,False
226,471,471,False
55,259,259,False
146,668,146,True
318,347,347,False
472,661,472,True
546,224,546,True
676,665,676,True
381,272,272,False
102,192,102,True
765,463,463,False
302,228,228,False
778,373,778,True
60,18,60,True
102,493,102,True
692,383,383,False
110,388,388,False
30,241,30,True
272,774,272,True
22,700,700,False
83,582,582,False
6,224,6,True
784,177,177,False
136,308,136,True
10,630,630,False
755,574,574,False
463,636,463,True
190,244,244,False
619,654,619,True
80,295,80,True
38,485,485,False
286,309,286,True
700,230,700,True
712,764,712,True
457,318,457,True
411,482,482,False
279,14,279,True
193,347,193,True
781,225,781,True
109,223,223,False
450,110,110,False
774,118,774,True
351,587,587,False
706,492,706,True
72,229,229,False
696,31,31,False
536,304,536,True
15,774,774,False
310,407,407,False
554,436,554,True
270,364,270,True
399,548,548,False
538,413,538,True
566,47,47,False
534,197,534,True
84,604,84,True
575,573,575,True
26,259,26,True
227,420,227,True
548,614,614,False
80,598,80,True
500,696,696,False
88,512,512,False
284,365,365,False
273,215,273,True
53,590,590,False
130,209,209,False
278,327,327,False
441,361,361,False
794,412,794,True
297,215,215,False
27,717,717,False
739,373,373,False
401,312,401,True
55,457,457,False
22,615,22,True
208,688,688,False
678,584,678,True
364,515,364,True
614,32,32,False
418,559,418,True
699,424,699,True
112,583,583,False
264,794,264,True
231,97,97,False
542,238,542,True
447,528,528,False
58,165,165,False
314,417,314,True
588,43,588,True
623,101,623,True
379,732,732,False
260,70,70,False
692,446,692,True
140,27,140,True
67,168,67,True
164,531,531,False
785,617,785,True
378,465,465,False
105,450,450,False
415,758,758,False
16,692,692,False
644,184,184,False
626,663,663,False
565,775,565,True
510,296,296,False
359,546,546,False
383,629,629,False
465,204,465,True
423,585,423,True
174,690,690,False
374,149,149,False
420,433,420,True
589,485,589,True
700,617,700,True
8,443,8,True
162,437,437,False
704,266,704,True
673,431,431,False
45,460,460,False
590,168,590,True
301,39,301,True
